id,name,date,genre,description,backdrop,poster
680531,The Mad Women's Ball,2021-09-17,"Drama, Thriller","Eugenie has a unique gift: she hears and sees the dead. When her family discovers her secret, at the end of the 19th century, she is taken by her father and brother to the neurological clinic at La Pitié Salpêtrière with no possibility of escaping her fate. Her destiny becomes entwined with that of Geneviève, a nurse at the hospital.",/h1coWIfm3mQPS5wLo3odWUzx97u.jpg,/A8KeSPmFDxqHKwNzyiuwUvPIrw0.jpg
800305,The Boy Who Killed My Parents,2021-09-24,"Crime, Drama, Thriller","Based on one of the most shocking and gruesome murder cases in Brazil, the film presents de Suzane von Richthofen's point of view of the events that led to the death of her parents",/gBoHwdz3d2jjlb9wXo0BcecGXY.jpg,/h9onDM7U8KCv2nXQNCCayuGzt4z.jpg
522444,Black Water: Abyss,2020-07-09,"Horror, Thriller, Adventure, Mystery","An adventure-loving couple convince their friends to explore a remote, uncharted cave system in the forests of Northern Australia. With a tropical storm approaching, they abseil into the mouth of the cave, but when the caves start to flood, tensions rise as oxygen levels fall and the friends find themselves trapped. Unknown to them, the storm has also brought in a pack of dangerous and hungry crocodiles.",/fRrpOILyXuWaWLmqF7kXeMVwITQ.jpg,/95S6PinQIvVe4uJAd82a2iGZ0rA.jpg
423108,The Conjuring: The Devil Made Me Do It,2021-05-25,"Horror, Mystery, Thriller","Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",/qi6Edc1OPcyENecGtz8TF0DUr9e.jpg,/xbSuFiJbbBWCkyCCKIMfuDCA4yV.jpg
503736,Army of the Dead,2021-05-14,"Action, Adventure, Horror, Crime","Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.",/c0izdYdnTe4uMRifHgvTA85wPz0.jpg,/z8CExJekGrEThbpMXAmCFvvgoJR.jpg
847981,Black Island,2021-08-17,Thriller,The dark secrets of a seemingly peaceful island threaten to swallow up an orphaned student when he grows close to a mysterious new teacher.,/5VydHjmbPiXAfJ2RJWFCjNdLS85.jpg,/53jsv5TASLwOqsJNsUNp4RPPq2l.jpg
791373,Zack Snyder's Justice League,2021-03-18,"Action, Adventure, Fantasy, Science Fiction","Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",/pcDc2WJAYGJTTvRSEIpRZwM3Ola.jpg,/tnAuB8q5vv7Ax9UAEje5Xi4BXik.jpg
634528,The Marksman,2021-01-15,"Action, Thriller, Crime","Jim Hanson’s quiet life is suddenly disturbed by two people crossing the US/Mexico border – a woman and her young son – desperate to flee a Mexican cartel. After a shootout leaves the mother dead, Jim becomes the boy’s reluctant defender. He embraces his role as Miguel’s protector and will stop at nothing to get him to safety, as they go on the run from the relentless assassins.  Stars...Liam Neeson",/5Zv5KmgZzdIvXz2KC3n0MyecSNL.jpg,/6vcDalR50RWa309vBH1NLmG2rjQ.jpg
449406,Vivo,2021-07-30,"Animation, Family, Comedy",A music-loving kinkajou named Vivo embarks on the journey of a lifetime to fulfill his destiny and deliver a love song for an old friend.,/2BftdeCkD7uf68KUxaKRBxtsmZZ.jpg,/eRLlrhbdYE7XN6VtcZKy6o2BsOw.jpg
653349,Vacation Friends,2021-08-27,Comedy,"When a straight-laced couple that has fun with a rowdy couple on vacation in Mexico return to the States, they discover that the crazy couple they met in Mexico followed them back home and decide to play tricks on them.",/o0UGl6icA4DbhmDNgdZ5AWvuTtM.jpg,/uTgZuqUQbaCB6Wfk03N8IUEuzQf.jpg
581644,The Misfits,2021-06-10,"Action, Comedy, Crime","After being recruited by a group of unconventional thieves, renowned criminal Richard Pace finds himself caught up in an elaborate gold heist that promises to have far-reaching implications on his life and the lives of countless others.",/6FzuNrApEc71aJ3CwwkpadbNled.jpg,/dPOyYnCkRbWAEem85N3VFpQODf5.jpg
438631,Dune,2021-09-15,"Action, Adventure, Drama, Science Fiction","Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",/aknvFyJUQQoZFtmFnYzKi4vGv4J.jpg,/s1FhMAr91WL8D5DeHOcuBELtiHJ.jpg
13811,Knowing,2009-03-19,"Action, Adventure, Drama, Mystery, Science Fiction, Thriller",A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,/tuYGaYW33H9qfmNRvyTXPXKtgeJ.jpg,/nO9gTGDNdYnPr9ILKNQmk6EVTVR.jpg
617502,Jolt,2021-07-15,"Action, Comedy","Lindy is an acid-tongued woman with rage issues who controls her temper by shocking herself with an electrode vest. One day she makes a connection with Justin, who gives her a glimmer of hope for a shock-free future, but when he’s murdered she launches herself on a revenge-fueled rampage in pursuit of his killer.",/wPjtacig0kIkVcTQmXoNt6jbMwo.jpg,/gYZAHan5CHPFXORpQMvOjCTug4E.jpg
410113,The Loud House Movie,2021-08-20,"Animation, Family, Comedy, Music, Fantasy",The Loud family travel to Scotland and discover they are descendants of Scottish royalty as they move into their giant ancestral castle.,/9p3bwHTpX5Axpyp4gxqmDxWaau0.jpg,/mab5wPeGVjbMyYMzyzfdKKnG9cl.jpg
656940,Body Brokers,2021-02-19,"Thriller, Crime","Utah and his girlfriend Opal, are drug addicts living on the streets in rural Ohio. After getting recruited by body broker Wood, and offered treatment in Los Angeles, Wood takes Utah under his wing and introduces him to treatment center mogul Vin. Wood and Vin bring Utah in on their lucrative and illegal dealings, where saving lives comes second to the bottom line.",/caWb61PBLJOdnnVYnL8WU6I80kE.jpg,/8l9zU9932kjrJqrTVEVSm4Zfyne.jpg
755812,"Miraculous World: New York, United HeroeZ",2020-09-26,"Animation, Family, Comedy, Adventure, TV Movie","During a school field trip, Ladybug and Cat Noir meet the American superheroes, whom they have to save from an akumatised super-villain. They discover that Miraculous exist in the United States too.",/aMFl4wOPhJ7NVua6SgU9zIJvFSx.jpg,/19kfvGktytDZInUmpv3WlaHoTxP.jpg
522478,Peter Rabbit 2: The Runaway,2021-03-25,"Family, Comedy, Adventure, Animation, Fantasy","Bea, Thomas, and the rabbits have created a makeshift family, but despite his best efforts, Peter can’t seem to shake his mischievous reputation. Adventuring out of the garden, Peter finds himself in a world where his mischief is appreciated, but when his family risks everything to come looking for him, Peter must figure out what kind of bunny he wants to be.",/5HjzYTihkH7EvOWSE7KcsF6pBMM.jpg,/cycDz68DtTjJrDJ1fV8EBq2Xdpb.jpg
585083,Hotel Transylvania: Transformania,TBA,"Family, Animation, Fantasy, Comedy, Adventure","When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",/g3T4Ydf8pPlEq54Stew5XzwGPrY.jpg,/6zt5l4DYV1kLPL5Vqz1kLq3THXD.jpg
786705,Confessions of an Invisible Girl,2021-09-22,"Comedy, Drama","When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",/yMJBNo0FgTKeh5u9hrUBdUuUdSI.jpg,/fRxz9cKaCOF5noUBvoA6cebOdUE.jpg
586047,Seobok,2021-04-12,"Science Fiction, Action","A former intelligence agent gets involved with the first human clone, Seo Bok, who others seek, causing trouble.",/yC4DRg5aGgNpkHpUDpLtBqzownS.jpg,/nxxuWC32Y6TULj4VnVwMPUFLIpK.jpg
458576,Monster Hunter,2020-12-03,"Action, Fantasy, Adventure","A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",/z8TvnEVRenMSTemxYZwLGqFofgF.jpg,/1UCOF11QCw8kcqvce8LKOO6pimh.jpg
593910,Cinderella,2021-09-03,"Fantasy, Romance, Comedy","Cinderella, an orphaned girl with an evil stepmother, has big dreams and with the help of her Fabulous Godmother, she perseveres to make them come true.",/849RDhbADVVnhtggR14dDBYejeN.jpg,/clDFqATL4zcE7LzUwkrVj3zHvk7.jpg
272818,Monstruosamente Solo,2021-09-16,"Comedy, Drama, Animation","Santiago is contained in the micro-universe of his home due to a deep depression after his girlfriend left him for no apparent reason. That is when he realizes that even though he wants to live his duel alone, his friends accompany him through video chats, telephone calls or visits right at  his door.",/xZAIJlK8QtqdBYXJ7RynO21yBdu.jpg,/yopdxvdSIEflWdEe3Ufj6DZ1yAH.jpg
1930,The Amazing Spider-Man,2012-06-23,"Action, Adventure, Fantasy","Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",/xYz4u1jWCKyXGzddMJeOL845DTr.jpg,/jIfkQNARYyERqRAq1p1c8xgePp4.jpg
529203,The Croods: A New Age,2020-11-25,"Animation, Family, Adventure, Fantasy, Comedy","Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",/fmIp40ev4VGquK2bMo52PQgaV2d.jpg,/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg
592350,My Hero Academia: Heroes Rising,2019-12-20,"Animation, Action, Fantasy, Adventure","Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation … until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",/9guoVF7zayiiUq5ulKQpt375VIy.jpg,/zGVbrulkupqpbwgiNedkJPyQum4.jpg
299536,Avengers: Infinity War,2018-04-25,"Adventure, Action, Science Fiction","As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",/lmZFxXgJE3vgrciwuDib0N8CfQo.jpg,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg
613504,After We Collided,2020-09-02,"Romance, Drama",Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,/6hgItrYQEG33y0I7yP2SRl2ei4w.jpg,/kiX7UYfOpYrMFSAGbI6j1pFkLzQ.jpg
453354,Ava,2017-06-21,Drama,"Ava, 13, is spending the summer on the Atlantic coast when she learns that she will lose her sight sooner than expected. Her mother decides to act as if everything were normal so as to spend their best summer ever. Ava confronts the problem in her own way. She steals a big black dog that belongs to a young man on the run...",/daOd8KBGDdsOhVdzXB3KU5fgBd2.jpg,/cUI1PFsrQVJR3IZOpkfsOOOUhTO.jpg
860425,Breathless,2021-08-11,"Crime, Drama, Thriller","In the DR, hardened cop Manolo tries to take down an infamous drug cartel; meanwhile, his daughter has fallen in love with Lorenzo, a construction worker who's unwittingly gotten embroiled in the drug cartel's dealings.",/1Txzm4bY5ZDqvgMl7MmHeBMl7HH.jpg,/oxNoVgbu2v9ETL93Kri1pw8osYf.jpg
587807,Tom & Jerry,2021-02-11,"Comedy, Family, Animation","Tom the cat and Jerry the mouse get kicked out of their home and relocate to a fancy New York hotel, where a scrappy employee named Kayla will lose her job if she can’t evict Jerry before a high-class wedding at the hotel. Her solution? Hiring Tom to get rid of the pesky mouse.",/9ns9463dwOeo1CK1JU2wirL5Yi1.jpg,/8XZI9QZ7Pm3fVkigWJPbrXCMzjq.jpg
834404,Teen Titans Go! See Space Jam,2021-06-20,"Animation, Action, Adventure, Comedy, Family, Fantasy, Science Fiction","The Teen Titans are visited by the Nerdlucks, the Space Jam villains who tried to capture Michael Jordan and the Looney Tunes. Astonished to discover his fellow Titans have never seen Space Jam, Cyborg organizes an exclusive watch party. Of course, if the Titans are watching a movie, don't expect silence to be golden. Raven and Starfire provide the commentary, Cyborg presents the fun facts, Beast Boy points out the butt shots, and Robin, but Robin doesn't trust their new alien friends. Are the Nerdlucks here to attend an innocent watch party, or do they have more sinister motives up their sleeves?",/1MxdxiUvKCbuKDoeiuq668eIKb8.jpg,/rMoVOCw6DF3zC6hS76ZhQMWiXNX.jpg
637693,Spirit Untamed,2021-05-20,"Animation, Adventure, Family, Western",Lucky Prescott's life is changed forever when she moves from her home in the city to a small frontier town and befriends a wild mustang named Spirit.,/vqEjXzWdzPbV2DZ7bk29weDFiDl.jpg,/q4WaFHk9Vp1poc88X1szwFRtYc5.jpg
464052,Wonder Woman 1984,2020-12-16,"Action, Adventure, Fantasy",A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,/srYya1ZlI97Au4jUYAktDe3avyA.jpg,/8UlWHLMpgZm9bx6QYh0NFoq67TZ.jpg
645710,The Voyeurs,2021-08-25,Thriller,"A young couple, find themselves becoming interested in the sex life of their neighbors across the street. What starts as an innocent curiosity turns into an unhealthy obsession.",/3rwszCm4XyBtIWSjbUbgNwJOidu.jpg,/8Y4XOIWhpOvSOEn8XrxbkH9yAXO.jpg
20982,Naruto Shippuden the Movie,2007-08-04,"Animation, Action, Fantasy","Demons that once almost destroyed the world, are revived by someone. To prevent the world from being destroyed, the demon has to be sealed and the only one who can do it is the shrine maiden Shion from the country of demons, who has two powers; one is sealing demons and the other is predicting the deaths of humans. This time Naruto's mission is to guard Shion, but she predicts Naruto's death. The only way to escape it, is to get away from Shion, which would leave her unguarded, then the demon, whose only goal is to kill Shion will do so, thus meaning the end of the world. Naruto decides to challenge this ""prediction of death.""",/y3XMIea7mwTzxt3NFFXi5YJKeFJ.jpg,/vDkct38sSFSWJIATlfJw0l3QOIR.jpg
668780,There's Something About Mario,2021-06-10,Comedy,"Mario decides to tell his family the truth about himself. But when he is finally ready to come out in front of the entire family, his older brother Vicente ruins his plans.",/gawy1Of3OSx8960jJY7JK4HcTla.jpg,/suXQOby3Vtxth3WaCilyNiSGBb1.jpg
853588,Prey,2021-09-10,Thriller,null,/3cetvzRrg8l94hWwt0rRyaISPMQ.jpg,/6D7nfhHI7b9ZvW3m7wVMtBSbC9U.jpg
634649,Spider-Man: No Way Home,2021-12-15,"Science Fiction, Action, Adventure, Fantasy","Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a Super Hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",/aRNMwIvEnYEMwGHLCAACyuq2I1K.jpg,/5RjyUm9HP2ZRwvqCqK9sDqlQHxa.jpg
809314,Trigger Point,2021-04-23,"Action, Thriller",Nicolas Shaw is a retired U.S. special operative who becomes part of an elite 'invisible' team that quietly takes out the worst villains around the world.,/jWMWZ2ttg8B8YtVzG04UfhlcL67.jpg,/qlXenN6jjgbsIyEJxBjkfkEU0q8.jpg
14869,G.I. Joe: The Rise of Cobra,2009-08-03,"Adventure, Action, Thriller, Science Fiction","From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",/z9EaK0h0hGhrhwqWsp2WyIOIwQF.jpg,/mc9b25IAprHfsaOz0wTshOwGHcY.jpg
800823,The Kids Are Alright: Destination Asturias,2021-07-08,"Comedy, Family","When Ricardo, a responsible father, decides to personally take his son to a camp in Asturias, other parents propose that he should also take care of their children. When the train is about to leave, Felipe, a flamboyant individual and grandfather of two of the children, shows up at the station.",/mA9PrseviOSHkM2lZja9FAUoarN.jpg,/xxK9GyYqEN8224PxSdkOKYbLPZX.jpg
859041,Crazy Fist,2017-05-25,Action,"After an opponent dies mid-match, a prominent MMA champion swore never to fight again and retired to run his family's company. But when his best friend dies under suspicious circumstances, he has no choice but to step back in the ring.",/uRkRJjrxVa04w7k83Hy20FKot4G.jpg,/jVAEVDNdUPRKJ7hJ4zt6lGcLATD.jpg
